,Base,Target,Look Back,%,Indicators >90%
64,Deuda,Economia,2,0.321428571429,"                                        IndicatorName
0   2005 PPP conversion factor, private consumptio...
1      Adjusted net national income (annual % growth)
2          Adjusted net national income (current US$)
3   Adjusted net national income per capita (curre...
4   Adjusted savings: carbon dioxide damage (% of ...
5   Adjusted savings: carbon dioxide damage (curre...
6          Agriculture, value added (annual % growth)
7        Agriculture, value added (constant 2005 US$)
8           Central government debt, total (% of GDP)
9      Exports as a capacity to import (constant LCU)
10        Exports of goods and services (current LCU)
11  External balance on goods and services (curren...
12     External debt stocks, total (DOD, current US$)
13  Final consumption expenditure (constant 2005 US$)
14       Final consumption expenditure (constant LCU)
15     Final consumption expenditure, etc. (% of GDP)
16  Final consumption expenditure, etc. (annual % ...
17  Final consumption expenditure, etc. (constant ...
18  Foreign direct investment, net inflows (% of GDP)
19         GDP deflator (base year varies by country)
20  GDP per capita, PPP (constant 2011 internation...
21                 GDP, PPP (current international $)
22                                  GNI (current LCU)
23                 GNI per capita (constant 2005 US$)
24         GNI per capita, Atlas method (current US$)
25  GNI per capita, PPP (constant 2011 internation...
26                 GNI, PPP (current international $)
27  General government final consumption expenditu...
28  General government final consumption expenditu...
29  General government final consumption expenditu...
..                                                ...
50     Gross value added at factor cost (current LCU)
51     Gross value added at factor cost (current US$)
52  Household final consumption expenditure (annua...
53  Household final consumption expenditure (curre...
54  Household final consumption expenditure, PPP (...
55  Household final consumption expenditure, PPP (...
56  Household final consumption expenditure, etc. ...
57  Household final consumption expenditure, etc. ...
58   Imports of goods and services (BoP, current US$)
59    Imports of goods and services (annual % growth)
60  Imports of goods, services and primary income ...
61                   Industry, value added (% of GDP)
62  Interest payments on external debt (% of expor...
63  Machinery and transport equipment (% of value ...
64     Manufacturing, value added (constant 2005 US$)
65          Net ODA received per capita (current US$)
66    Net current transfers from abroad (current LCU)
67              Net income from abroad (constant LCU)
68               Net income from abroad (current US$)
69                Net taxes on products (current LCU)
70                Net taxes on products (current US$)
71  PPP conversion factor, GDP (LCU per internatio...
72       Personal remittances, received (current US$)
73       Portfolio Investment, net (BoP, current US$)
74  Present value of external debt (% of exports o...
75      Primary income on FDI, payments (current US$)
76      Reserves and related items (BoP, current US$)
77               Revenue, excluding grants (% of GDP)
78       Secondary income receipts (BoP, current US$)
79  Secondary income, other sectors, payments (BoP...

[80 rows x 1 columns]"
65,Deuda,Economia,3,0.277777777778,"                                        IndicatorName
0   2005 PPP conversion factor, private consumptio...
1          Adjusted net national income (current US$)
2   Adjusted net savings, including particulate em...
3   Adjusted savings: carbon dioxide damage (curre...
4          Adjusted savings: gross savings (% of GNI)
5          Agriculture, value added (annual % growth)
6   Communications, computer, etc. (% of service i...
7                  Current account balance (% of GDP)
8   Discrepancy in expenditure estimate of GDP (cu...
9   Exports of goods and services (constant 2005 US$)
10                    External debt stocks (% of GNI)
11  External debt stocks (% of exports of goods, s...
12     External debt stocks, total (DOD, current US$)
13  Final consumption expenditure (constant 2005 US$)
14       Final consumption expenditure (constant LCU)
15     Final consumption expenditure, etc. (% of GDP)
16  Final consumption expenditure, etc. (annual % ...
17                       GDP per capita (current US$)
18                   GDP per capita growth (annual %)
19  GDP per capita, PPP (constant 2011 internation...
20      GDP per capita, PPP (current international $)
21           GDP, PPP (constant 2011 international $)
22                                 GNI (constant LCU)
23                                  GNI (current US$)
24                   GNI per capita growth (annual %)
25  GNI per capita, PPP (constant 2011 internation...
26      GNI per capita, PPP (current international $)
27           GNI, PPP (constant 2011 international $)
28                 GNI, PPP (current international $)
29  General government final consumption expenditu...
..                                                ...
38           Gross national expenditure (current US$)
39  Gross national expenditure deflator (base year...
40                           Gross savings (% of GDP)
41                        Gross savings (current LCU)
42                        Gross savings (current US$)
43    Gross value added at factor cost (constant LCU)
44     Gross value added at factor cost (current LCU)
45  Household final consumption expenditure (curre...
46  Household final consumption expenditure (curre...
47  Household final consumption expenditure, PPP (...
48  Household final consumption expenditure, etc. ...
49  Household final consumption expenditure, etc. ...
50           Imports of goods and services (% of GDP)
51        Imports of goods and services (current US$)
52                   Industry, value added (% of GDP)
53  Interest payments on external debt (% of expor...
54  Machinery and transport equipment (% of value ...
55              Manufacturing, value added (% of GDP)
56       Manufacturing, value added (annual % growth)
57               Net income from abroad (current LCU)
58                Net taxes on products (current LCU)
59                Net taxes on products (current US$)
60  PPP conversion factor, GDP (LCU per internatio...
61       Personal remittances, received (current US$)
62    Personal transfers, receipts (BoP, current US$)
63  Price level ratio of PPP conversion factor (GD...
64      Reserves and related items (BoP, current US$)
65               Revenue, excluding grants (% of GDP)
66  Secondary income, other sectors, payments (BoP...
67          Services, etc., value added (current US$)

[68 rows x 1 columns]"
66,Deuda,Educacion,1,0.0431034482759,"                                       IndicatorName
0  Out-of-school children of primary school age, ...
1  Current education expenditure, secondary (% of...
2  Current education expenditure, tertiary (% of ...
3  Percentage of repeaters in primary education, ...
4  Percentage of students in secondary vocational..."
67,Deuda,Educacion,2,0.0344827586207,"                                       IndicatorName
0  Out-of-school children of primary school age, ...
1  Current education expenditure, tertiary (% of ...
2  Emigration rate of tertiary educated (% of tot...
3  Percentage of repeaters in primary education, ..."
68,Deuda,Educacion,3,0.0344827586207,"                                       IndicatorName
0  Current education expenditure, primary (% of t...
1  Current education expenditure, tertiary (% of ...
2  Primary to secondary general education transit...
3  Percentage of repeaters in primary education, ..."
69,Deuda,Salud,1,0.125984251969,"                                        IndicatorName
0   Cause of death, by communicable diseases and m...
1   Condom use, population ages 15-24, male (% of ...
2   Diabetes prevalence (% of population ages 20 t...
3   Health expenditure, public (% of government ex...
4                    Hospital beds (per 1,000 people)
5   Improved sanitation facilities, urban (% of ur...
6   Maternal mortality ratio (national estimate, p...
7   Mortality rate, adult, female (per 1,000 femal...
8   Mortality rate, adult, male (per 1,000 male ad...
9   Mortality rate, infant, female (per 1,000 live...
10                            Number of infant deaths
11                        Number of under-five deaths
12                                  Population, total
13      Prevalence of anemia among pregnant women (%)"
70,Deuda,Salud,2,0.0866141732283,"                                       IndicatorName
0  Adolescent fertility rate (births per 1,000 wo...
1  Condom use, population ages 15-24, male (% of ...
2           Fertility rate, total (births per woman)
3  Mortality rate, adult, female (per 1,000 femal...
4  Mortality rate, infant, female (per 1,000 live...
5                            Number of infant deaths
6      Prevalence of anemia among pregnant women (%)"
71,Deuda,Salud,3,0.102362204724,"                                        IndicatorName
0   Cause of death, by communicable diseases and m...
1              Cause of death, by injury (% of total)
2   Condom use, population ages 15-24, male (% of ...
3            Fertility rate, total (births per woman)
4                Health expenditure, total (% of GDP)
5                    Hospital beds (per 1,000 people)
6       International migrant stock (% of population)
7             Life expectancy at birth, total (years)
8   Mortality rate, adult, female (per 1,000 femal...
9                             Number of infant deaths
10                                  Population, total"
72,Deuda,Deuda,1,0.245535714286,"                                        IndicatorName
0   Average grant element on new external debt com...
1   Average interest on new external debt commitme...
2   Average interest on new external debt commitme...
3   Average interest on new external debt commitme...
4   Average maturity on new external debt commitme...
5   Commitments, private creditors (COM, current US$)
6   Currency composition of PPG debt, Japanese yen...
7   Currency composition of PPG debt, Multiple cur...
8           Currency composition of PPG debt, SDR (%)
9          Current account balance (BoP, current US$)
10  Debt service (PPG and IMF only, % of exports o...
11               Debt stock rescheduled (current US$)
12  Disbursements on external debt, private nongua...
13  Disbursements on external debt, public and pub...
14     EBRD, private nonguaranteed (NFL, current US$)
15  External debt stocks (% of exports of goods, s...
16  External debt stocks, concessional (DOD, curre...
17  External debt stocks, long-term public sector ...
18  External debt stocks, public and publicly guar...
19     External debt stocks, total (DOD, current US$)
20                                  GNI (current US$)
21  Grants, excluding technical cooperation (BoP, ...
22  Imports of goods, services and primary income ...
23      Interest payments on external debt (% of GNI)
24  Interest payments on external debt (% of expor...
25  Interest payments on external debt, long-term ...
26  Interest payments on external debt, public and...
27  Interest payments on external debt, total (INT...
28   Interest rescheduled (capitalized) (current US$)
29       Net change in interest arrears (current US$)
30  Net financial flows, IMF concessional (NFL, cu...
31  Net flows on external debt, private nonguarant...
32  Net transfers on external debt, private nongua...
33                      PNG, bonds (NFL, current US$)
34  PNG, commercial banks and other creditors (TDS...
35                       PPG, IBRD (DIS, current US$)
36                        PPG, IDA (AMT, current US$)
37                        PPG, IDA (DIS, current US$)
38                        PPG, IDA (INT, current US$)
39                  PPG, bilateral (INT, current US$)
40     PPG, bilateral concessional (INT, current US$)
41                      PPG, bonds (NFL, current US$)
42               PPG, multilateral (AMT, current US$)
43         PPG, official creditors (AMT, current US$)
44    PPG, other private creditors (AMT, current US$)
45    PPG, other private creditors (DIS, current US$)
46    PPG, other private creditors (NTR, current US$)
47          PPG, private creditors (AMT, current US$)
48          PPG, private creditors (DIS, current US$)
49   Portfolio equity, net inflows (BoP, current US$)
50          Present value of external debt (% of GNI)
51  Present value of external debt (% of exports o...
52             Principal arrears, long-term DOD (US$)
53  Principal arrears, private creditors (current ...
54  Principal repayments on external debt, long-te..."
73,Deuda,Deuda,2,0.191964285714,"                                        IndicatorName
0   Average grant element on new external debt com...
1   Average maturity on new external debt commitme...
2        Concessional debt (% of total external debt)
3           Currency composition of PPG debt, SDR (%)
4          Current account balance (BoP, current US$)
5   Debt service on external debt, private nonguar...
6                  Debt stock reduction (current US$)
7   Disbursements on external debt, private nongua...
8   Exports of goods, services and primary income ...
9   External debt stocks (% of exports of goods, s...
10  External debt stocks, long-term private sector...
11  External debt stocks, private nonguaranteed (P...
12  External debt stocks, public and publicly guar...
13  External debt stocks, short-term (DOD, current...
14                 IMF repurchases (AMT, current US$)
15  Imports of goods, services and primary income ...
16  Interest payments on external debt, long-term ...
17  Interest payments on external debt, private no...
18   Interest rescheduled (capitalized) (current US$)
19  Multilateral debt service (% of public and pub...
20  PNG, commercial banks and other creditors (AMT...
21  PNG, commercial banks and other creditors (NFL...
22                       PPG, IBRD (DIS, current US$)
23                        PPG, IDA (DIS, current US$)
24                  PPG, bilateral (DOD, current US$)
25                      PPG, bonds (AMT, current US$)
26                      PPG, bonds (DIS, current US$)
27                      PPG, bonds (TDS, current US$)
28           PPG, commercial banks (AMT, current US$)
29           PPG, commercial banks (NFL, current US$)
30               PPG, multilateral (AMT, current US$)
31               PPG, multilateral (DIS, current US$)
32  PPG, multilateral concessional (DIS, current US$)
33         PPG, official creditors (AMT, current US$)
34         PPG, official creditors (DIS, current US$)
35    PPG, other private creditors (NFL, current US$)
36          PPG, private creditors (AMT, current US$)
37          PPG, private creditors (NTR, current US$)
38   Portfolio equity, net inflows (BoP, current US$)
39  Portfolio investment, bonds (PPG + PNG) (NFL, ...
40  Present value of external debt (% of exports o...
41  Short-term debt (% of exports of goods, servic...
42    Technical cooperation grants (BoP, current US$)"
74,Deuda,Deuda,3,0.236607142857,"                                        IndicatorName
0   Average grant element on new external debt com...
1   Average maturity on new external debt commitme...
2   Commitments, public and publicly guaranteed (C...
3   Currency composition of PPG debt, Pound sterli...
4           Currency composition of PPG debt, SDR (%)
5          Current account balance (BoP, current US$)
6   Debt service on external debt, long-term (TDS,...
7                Debt stock rescheduled (current US$)
8   Disbursements on external debt, long-term (DIS...
9   Disbursements on external debt, long-term + IM...
10  Disbursements on external debt, private nongua...
11  Disbursements on external debt, public and pub...
12  External debt stocks, concessional (DOD, curre...
13  External debt stocks, long-term (DOD, current ...
14  External debt stocks, variable rate (DOD, curr...
15                                  GNI (current US$)
16                     IMF charges (INT, current US$)
17                 IMF repurchases (AMT, current US$)
18              Interest arrears, long-term DOD (US$)
19  Interest arrears, private creditors (current US$)
20  Interest payments on external debt, long-term ...
21  Interest payments on external debt, private no...
22  Interest payments on external debt, public and...
23  Interest payments on external debt, short-term...
24   Interest rescheduled (capitalized) (current US$)
25       Multilateral debt (% of total external debt)
26  Multilateral debt service (% of public and pub...
27  Net financial flows, IMF concessional (NFL, cu...
28     Net financial flows, others (NFL, current US$)
29  Net flows on external debt, total (NFL, curren...
30                      PNG, bonds (DIS, current US$)
31                       PPG, IBRD (AMT, current US$)
32                       PPG, IBRD (DIS, current US$)
33                       PPG, IBRD (INT, current US$)
34                        PPG, IDA (DIS, current US$)
35                      PPG, bonds (DIS, current US$)
36                      PPG, bonds (NTR, current US$)
37           PPG, commercial banks (AMT, current US$)
38           PPG, commercial banks (DIS, current US$)
39           PPG, commercial banks (NFL, current US$)
40               PPG, multilateral (AMT, current US$)
41               PPG, multilateral (DIS, current US$)
42               PPG, multilateral (INT, current US$)
43  PPG, multilateral concessional (NTR, current US$)
44         PPG, official creditors (AMT, current US$)
45         PPG, official creditors (DIS, current US$)
46    PPG, other private creditors (AMT, current US$)
47    PPG, other private creditors (TDS, current US$)
48          PPG, private creditors (DIS, current US$)
49          PPG, private creditors (NFL, current US$)
50  Principal arrears, official creditors (current...
51  Principal repayments on external debt, long-te...
52  Principal repayments on external debt, long-te..."
